București|București|Stradă|Şonţu Gheorghe, mr.|nr. 1-T|011447|1
București|București|Stradă|Şonţu Gheorghe, mr.|nr. 2-T|011448|1
București|București|Bulevard|Prezan Constantin|nr. 1-T|011451|1
București|București|Bulevard|Prezan Constantin|nr. 2-T|011452|1
București|București|Piaţă|Arcul de Triumf||011453|1
București|București|Bulevard|Mihalache Ion|nr. 108-126|011203|1
București|București|Piaţă|Mândrescu Simion, prof. univ.||011399|1
București|București|Bulevard|Averescu Alexandru, mareşal|nr. 1-T|011454|1
București|București|Bulevard|Averescu Alexandru, mareşal|nr. 2-32|011455|1
București|București|Bulevard|Averescu Alexandru, mareşal|nr. 34-42|011456|1
București|București|Bulevard|Averescu Alexandru, mareşal|nr. 44-T|011457|1
București|București|Intrare|Miciurin V.I.||011458|1
București|București|Stradă|Mănăstirea Caşin||011459|1
București|București|Bulevard|Mărăşti|nr. 19-29|011462|1
București|București|Bulevard|Mărăşti|nr. 2-16|011467|1
București|București|Bulevard|Mihalache Ion|nr. 128-138|011204|1
București|București|Bulevard|Mărăşti|nr. 1-17|011461|1
București|București|Stradă|Constantinescu Alexandru|nr. 1-35|011471|1
București|București|Stradă|Constantinescu Alexandru|nr. 37-T|011472|1
București|București|Stradă|Constantinescu Alexandru|nr. 2-28|011473|1
București|București|Stradă|Constantinescu Alexandru|nr. 30-T|011474|1
București|București|Stradă|Sănătescu Ştefan, mr. av.|nr. 1-29|011475|1
București|București|Stradă|Sănătescu Ştefan, mr. av.|nr. 31-T|011476|1
București|București|Stradă|Sănătescu Ştefan, mr. av.|nr. 2-32|011477|1
București|București|Stradă|Sănătescu Ştefan, mr. av.|nr. 34-T|011478|1
București|București|Alee|Stâlpeanu M. Gheorghe, lt. av.|nr. 1-T|011481|1
București|București|Alee|Stâlpeanu M. Gheorghe, lt. av.|nr. 2-T|011482|1
București|București|Stradă|Delavrancea Barbu|nr. 15A-31|011352|1
București|București|Stradă|Delavrancea Barbu|nr. 33-T|011353|1
București|București|Stradă|Delavrancea Barbu|nr. 4-T|011355|1
București|București|Stradă|Clucerului|nr. 1-15|011361|1
București|București|Stradă|Clucerului|nr. 17-27|011362|1
București|București|Stradă|Clucerului|nr. 2-24|011365|1
București|București|Stradă|Clucerului|nr. 26-52|011366|1
București|București|Stradă|Ionescu Nicolae, prof.||011371|1
București|București|Intrare|Zamfirescu-Leonida Eliza||011372|1
București|București|Stradă|Ady Endre|nr. 1-T|011373|1
București|București|Stradă|Ady Endre|nr. 2-T|011374|1
București|București|Stradă|Postelnicului||011375|1
București|București|Intrare|Călugăreanu Anda||011381|1
București|București|Stradă|Docenţilor|nr. 5A-T|011402|1
București|București|Stradă|Docenţilor|nr. 16-T|011404|1
București|București|Stradă|Petöfi Şándor, poet|nr. 1-T|011405|1
București|București|Stradă|Petöfi Şándor, poet|nr. 2-T|011406|1
București|București|Stradă|Gandhi Mahatma||011407|1
București|București|Stradă|Dorobanţu Vasile, serg.||011408|1
București|București|Bulevard|Mihalache Ion|nr. 100-104|011201|1
București|București|Bulevard|Mihalache Ion|nr. 106|011202|1
București|București|Stradă|Clucerului|nr. 29-43|011363|1
București|București|Stradă|Clucerului|nr. 45-T|011364|1
București|București|Stradă|Clucerului|nr. 54-64|011367|1
București|București|Stradă|Clucerului|nr. 66-T|011368|1
București|București|Intrare|1 Mai||011369|1
București|București|Stradă|Pivnicerului||011382|1
București|București|Stradă|Paharnicului|nr. 1-T|011383|1
București|București|Stradă|Paharnicului|nr. 2-T|011384|1
București|București|Intrare|Şetrarului||011385|1
București|București|Stradă|Boiangiu Radu|nr. 1-T|011386|1
București|București|Stradă|Boiangiu Radu|nr. 2-8|011387|1
București|București|Stradă|Boiangiu Radu|nr. 10-16|011388|1
București|București|Stradă|Boiangiu Radu|nr. 18-T|011389|1
București|București|Stradă|Racotă Nicolae|nr. 1-T|011391|1
București|București|Stradă|Racotă Nicolae|nr. 2-8|011392|1
București|București|Stradă|Racotă Nicolae|nr. 10-T|011393|1
București|București|Stradă|Stolnicului||011394|1
București|București|Stradă|Mirea George Demetrescu, pictor|nr. 1-T|011395|1
București|București|Stradă|Mirea George Demetrescu, pictor|nr. 2-T|011396|1
București|București|Stradă|Medelnicerului||011397|1
București|București|Intrare|Stolnicului||011398|1
București|București|Şosea|Titulescu Nicolae|nr. 119-121|011136|1
București|București|Şosea|Titulescu Nicolae|nr. 76-90|011145|1
București|București|Şosea|Titulescu Nicolae|nr. 92-T|011146|1
București|București|Stradă|Valea Merilor|nr. 1-T|011271|1
București|București|Stradă|Valea Merilor|nr. 2-T|011272|1
București|București|Stradă|Comana|nr. 1-T|011273|1
București|București|Stradă|Comana|nr. 2-T|011274|1
București|București|Stradă|Lovinescu Eugen|nr. 1-T|011275|1
București|București|Stradă|Lovinescu Eugen|nr. 2-T|011276|1
București|București|Stradă|Ialomicioarei|nr. 1-T|011277|1
București|București|Stradă|Ialomicioarei|nr. 2-T|011278|1
București|București|Stradă|Bahluiului|nr. 1-T|011281|1
București|București|Stradă|Bahluiului|nr. 2-T|011282|1
București|București|Stradă|Zaharia, slt.|nr. 1-T|011283|1
București|București|Stradă|Zaharia, slt.|nr. 2-T|011284|1
București|București|Cale|Griviţei|nr. 217-285|010713|1
București|București|Cale|Griviţei|nr. 160-166|010746|1
București|București|Cale|Griviţei|nr. 168-172|010747|1
București|București|Cale|Griviţei|nr. 174-176|010748|1
București|București|Şosea|Titulescu Nicolae|nr. 123-163|011137|1
București|București|Şosea|Titulescu Nicolae|nr. 165-T|011138|1
București|București|Stradă|Marinescu Costache|nr. 1-T|011285|1
București|București|Stradă|Marinescu Costache|nr. 2-T|011286|1
București|București|Stradă|Cipariu Timotei||011287|1
București|București|Stradă|Cocărăscu Octav, cpt.|nr. 1-13|011291|1
București|București|Stradă|Cocărăscu Octav, cpt.|nr. 15-47|011292|1
București|București|Stradă|Cocărăscu Octav, cpt.|nr. 2-54|011294|1
București|București|Stradă|Câmpeanu Alexandru, mr.|nr. 1-35|011235|1
București|București|Stradă|Câmpeanu Alexandru, mr.|nr. 37-T|011236|1
București|București|Stradă|Câmpeanu Alexandru, mr.|nr. 2-32|011237|1
București|București|Stradă|Câmpeanu Alexandru, mr.|nr. 34-T|011238|1
București|București|Intrare|Câmpeanu Alexandru, mr.||011239|1
București|București|Stradă|Căldăruşani||011241|1
București|București|Stradă|Maica Alexandra|nr. 1-T|011242|1
București|București|Stradă|Maica Alexandra|nr. 2-T|011243|1
București|București|Stradă|Mironiuc Vasile||011244|1
București|București|Stradă|Vlădoianu Barbu, g-ral.|nr. 1-T|011251|1
București|București|Stradă|Vlădoianu Barbu, g-ral.|nr. 2-10|011252|1
București|București|Stradă|Vlădoianu Barbu, g-ral.|nr. 12-T|011253|1
București|București|Stradă|Neculce Ion|nr. 1-T|011254|1
București|București|Stradă|Neculce Ion|nr. 2-38|011255|1
București|București|Stradă|Neculce Ion|nr. 40-T|011256|1
București|București|Bulevard|Banul Manta|nr. 9-29|011222|1
București|București|Bulevard|Banul Manta|nr. 31-T|011223|1
București|București|Bulevard|Banul Manta|nr. 2-10|011224|1
București|București|Bulevard|Banul Manta|nr. 12-16|011225|1
București|București|Bulevard|Banul Manta|nr. 18-22|011226|1
București|București|Bulevard|Banul Manta|nr. 24-T|011227|1
București|București|Stradă|Sarandy Frosa|nr. 1-T|011231|1
București|București|Stradă|Sarandy Frosa|nr. 2-T|011232|1
București|București|Stradă|Manolescu Grigore|nr. 1-T|011233|1
București|București|Stradă|Manolescu Grigore|nr. 2-T|011234|1
București|București|Stradă|Răducanu Grigore, sold.|nr. 1-T|011245|1
București|București|Stradă|Răducanu Grigore, sold.|nr. 2-T|011246|1
București|București|Stradă|Iulian Ştefan|nr. 1-T|011247|1
București|București|Stradă|Iulian Ştefan|nr. 2-T|011248|1
București|București|Bulevard|Mihalache Ion|nr. 81-91|011175|1
București|București|Bulevard|Banul Manta|nr. 1-7|011221|1
București|București|Stradă|Rudeanu Teodosie|nr. 1-T|011257|1
București|București|Stradă|Rudeanu Teodosie|nr. 2-36|011258|1
București|București|Stradă|Rudeanu Teodosie|nr. 38-T|011259|1
București|București|Stradă|Petru Maior|nr. 1-73|011261|1
București|București|Stradă|Petru Maior|nr. 75-81|011262|1
București|București|Stradă|Petru Maior|nr. 2-68|011264|1
București|București|Stradă|Petru Maior|nr. 70-80|011265|1
București|București|Stradă|Cocărăscu Octav, cpt.|nr. 49-T|011293|1
București|București|Stradă|Cocărăscu Octav, cpt.|nr. 56-T|011295|1
București|București|Stradă|Gala Galaction, scriitor|nr. 1-T|011305|1
București|București|Stradă|Gala Galaction, scriitor|nr. 2-T|011306|1
București|București|Bulevard|Mihalache Ion|nr. 93-107|011176|1
București|București|Bulevard|Mihalache Ion|nr. 109-113|011177|1
București|București|Stradă|Bariţiu George|nr. 1-T|011296|1
București|București|Stradă|Bariţiu George|nr. 2-T|011297|1
București|București|Stradă|Golescu Iordache|nr. 1-11|011301|1
București|București|Stradă|Golescu Iordache|nr. 2-10|011303|1
București|București|Stradă|Zablovschi, ing.|nr. 1-45|011311|1
București|București|Stradă|Zablovschi, ing.|nr. 47-T|011312|1
București|București|Stradă|Zablovschi, ing.|nr. 2-T|011313|1
București|București|Intrare|Zablovschi, ing.||011314|1
București|București|Stradă|Abrud|nr. 1-T|011315|1
București|București|Stradă|Abrud|nr. 2-60|011316|1
București|București|Stradă|Abrud|nr. 62-114|011317|1
București|București|Stradă|Abrud|nr. 116-T|011318|1
București|București|Bulevard|Mihalache Ion|nr. 42-52|011193|1
București|București|Bulevard|Mihalache Ion|nr. 54-58|011194|1
București|București|Bulevard|Mihalache Ion|nr. 60-62|011195|1
București|București|Bulevard|Mihalache Ion|nr. 64-84|011196|1
București|București|Bulevard|Mihalache Ion|nr. 86-94|011197|1
București|București|Bulevard|Mihalache Ion|nr. 96-98|011198|1
București|București|Piaţă|1 Mai||011376|1
București|București|Intrare|Serdarului|nr. 1-9|011377|1
București|București|Intrare|Serdarului|nr. 11-T|011378|1
București|București|Intrare|Serdarului|nr. 2-T|011379|1
București|București|Stradă|Felix Iacob, dr.|nr. 95-97|011035|1
București|București|Stradă|Felix Iacob, dr.|nr. 99-T|011036|1
București|București|Stradă|Felix Iacob, dr.|nr. 66-T|011041|1
București|București|Bulevard|Mihalache Ion|nr. 1-27|011171|1
București|București|Bulevard|Mihalache Ion|nr. 2-28|011191|1
București|București|Bulevard|Mihalache Ion|nr. 30-40|011192|1
București|București|Stradă|Monetăriei||011216|1
București|București|Intrare|Nopţii||011217|1
București|București|Stradă|Jitia||011218|1
București|București|Piaţetă|Allama Igbal||011219|1
București|București|Şosea|Kiseleff Pavel Dimitrievici, g-ral.|nr. 1-7|011341|1
București|București|Şosea|Kiseleff Pavel Dimitrievici, g-ral.|nr. 2-4|011345|1
București|București|Stradă|Delavrancea Barbu|nr. 1-15|011351|1
București|București|Stradă|Delavrancea Barbu|nr. 2|011354|1
București|București|Stradă|Mincu Ion, arh.|nr. 1-19|011356|1
București|București|Stradă|Mincu Ion, arh.|nr. 2-12|011358|1
București|București|Şosea|Titulescu Nicolae|nr. 73-91|011134|1
București|București|Şosea|Titulescu Nicolae|nr. 93-117|011135|1
București|București|Stradă|Caracaş Constantin, medic|nr. 1-T|011154|1
București|București|Stradă|Caracaş Constantin, medic|nr. 2-T|011155|1
București|București|Intrare|Verde||011156|1
București|București|Stradă|Vârtejeanu Artur, mr.||011157|1
București|București|Stradă|Scărlătescu|nr. 1-T|011158|1
București|București|Stradă|Scărlătescu|nr. 2-T|011159|1
București|București|Stradă|Henţia Sava, pictor|nr. 1-T|011161|1
București|București|Stradă|Henţia Sava, pictor|nr. 2-T|011162|1
București|București|Stradă|Carol Popp de Szathmary, pictor||011163|1
București|București|Stradă|Constantinide Gh., g-ral.||011164|1
București|București|Intrare|Cojeşti||011165|1
București|București|Intrare|Liteni||011166|1
București|București|Bulevard|Mihalache Ion|nr. 29-43|011172|1
București|București|Bulevard|Mihalache Ion|nr. 45-47|011173|1
București|București|Bulevard|Mihalache Ion|nr. 49-79|011174|1
București|București|Stradă|Felix Iacob, dr.|nr. 71-93|011034|1
București|București|Stradă|Felix Iacob, dr.|nr. 52-64|011039|1
București|București|Şosea|Titulescu Nicolae|nr. 1-3|011131|1
București|București|Şosea|Titulescu Nicolae|nr. 5-49|011132|1
București|București|Şosea|Titulescu Nicolae|nr. 51-71|011133|1
București|București|Şosea|Titulescu Nicolae|nr. 2-12|011141|1
București|București|Şosea|Titulescu Nicolae|nr. 14-18|011142|1
București|București|Şosea|Titulescu Nicolae|nr. 20-50|011143|1
București|București|Şosea|Titulescu Nicolae|nr. 52-74|011144|1
București|București|Intrare|Moraviei||011147|1
București|București|Stradă|Lebedei|nr. 1-T|011151|1
București|București|Stradă|Lebedei|nr. 2-T|011152|1
București|București|Stradă|Hagi Moscu Maria||011153|1
București|București|Bulevard|Mihalache Ion|nr. 115-121|011178|1
București|București|Bulevard|Mihalache Ion|nr. 123-169|011179|1
București|București|Bulevard|Mihalache Ion|nr. 171-211|011181|1
București|București|Stradă|Sibiceanu Costache|nr. 17-T|011512|1
București|București|Stradă|Sibiceanu Costache|nr. 16-T|011514|1
București|București|Stradă|Gherghel Paraschiva|nr. 1-T|011531|1
București|București|Stradă|Gherghel Paraschiva|nr. 2-T|011532|1
București|București|Stradă|Pleşoianu Elena||011533|1
București|București|Stradă|Zosima Dumitru, ing.|nr. 1-27|011534|1
București|București|Stradă|Zosima Dumitru, ing.|nr. 29-59|011535|1
București|București|Stradă|Zosima Dumitru, ing.|nr. 61-T|011536|1
București|București|Stradă|Zosima Dumitru, ing.|nr. 2-22|011537|1
București|București|Stradă|Zosima Dumitru, ing.|nr. 24-44|011538|1
București|București|Stradă|Zosima Dumitru, ing.|nr. 46-T|011539|1
București|București|Stradă|Missail George, scriitor|nr. 1-53|011541|1
București|București|Stradă|Missail George, scriitor|nr. 55-T|011542|1
București|București|Stradă|Missail George, scriitor|nr. 2-56|011543|1
București|București|Stradă|Missail George, scriitor|nr. 58-T|011544|1
București|București|Stradă|Buzoiani Iani|nr. 2-8|011573|1
București|București|Stradă|Buzoiani Iani|nr. 10-16|011574|1
București|București|Stradă|Buzoiani Iani|nr. 18-24|011575|1
București|București|Stradă|Buzoiani Iani|nr. 26-28|011576|1
București|București|Stradă|Buzoiani Iani|nr. 30-36|011577|1
București|București|Stradă|Pleşoianu Virgil|nr. 1-31|011591|1
București|București|Stradă|Pleşoianu Virgil|nr. 33-55|011592|1
București|București|Stradă|Pleşoianu Virgil|nr. 57-87|011593|1
București|București|Stradă|Pleşoianu Virgil|nr. 89-T|011594|1
București|București|Stradă|Pleşoianu Virgil|nr. 2-30|011595|1
București|București|Stradă|Pleşoianu Virgil|nr. 32-52|011596|1
București|București|Stradă|Pleşoianu Virgil|nr. 54-108|011597|1
București|București|Stradă|Pleşoianu Virgil|nr. 110-T|011598|1
București|București|Stradă|Istrati Panait|nr. 1-51|011545|1
București|București|Stradă|Istrati Panait|nr. 53-T|011546|1
București|București|Stradă|Istrati Panait|nr. 2-50|011547|1
București|București|Stradă|Istrati Panait|nr. 52-T|011548|1
București|București|Stradă|Clucereasa Elena|nr. 1-49|011551|1
București|București|Stradă|Clucereasa Elena|nr. 51-T|011552|1
București|București|Stradă|Clucereasa Elena|nr. 2-50|011553|1
București|București|Stradă|Clucereasa Elena|nr. 52-T|011554|1
București|București|Stradă|Islaz|nr. 1-T|011555|1
București|București|Stradă|Islaz|nr. 2-T|011556|1
București|București|Stradă|Crângul cu Arţari||011557|1
București|București|Stradă|Caraiman|nr. 1-63|011561|1
București|București|Stradă|Caraiman|nr. 65-T|011562|1
București|București|Stradă|Caraiman|nr. 2-50|011563|1
București|București|Stradă|Caraiman|nr. 52-T|011564|1
București|București|Stradă|Buzoiani Iani|nr. 38-T|011578|1
București|București|Stradă|Gherghel Vasile|nr. 1-33|011581|1
București|București|Stradă|Gherghel Vasile|nr. 35-59|011582|1
București|București|Stradă|Gherghel Vasile|nr. 61-T|011583|1
București|București|Stradă|Gherghel Vasile|nr. 2-20|011584|1
București|București|Stradă|Gherghel Vasile|nr. 22-52|011585|1
București|București|Stradă|Gherghel Vasile|nr. 54-T|011586|1
București|București|Stradă|Turda|nr. 97-119|011322|1
București|București|Stradă|Turda|nr. 121-123|011323|1
București|București|Stradă|Turda|nr. 125|011324|1
București|București|Stradă|Turda|nr. 127|011325|1
București|București|Stradă|Turda|nr. 129-T|011326|1
București|București|Stradă|Cluj|nr. 1-65|011491|1
București|București|Stradă|Cluj|nr. 67-T|011492|1
București|București|Stradă|Cluj|nr. 2-T|011493|1
București|București|Stradă|Sfânta Maria|nr. 1-41|011494|1
București|București|Stradă|Sfânta Maria|nr. 43-T|011495|1
București|București|Stradă|Sfânta Maria|nr. 2-42|011496|1
București|București|Stradă|Sfânta Maria|nr. 44-T|011497|1
București|București|Stradă|Golescu Iordache|nr. 13-T|011302|1
București|București|Stradă|Golescu Iordache|nr. 12-T|011304|1
București|București|Stradă|Turda|nr. 100-112|011334|1
București|București|Stradă|Turda|nr. 114-116|011335|1
București|București|Stradă|Turda|nr. 118-120|011336|1
București|București|Stradă|Turda|nr. 122-T|011337|1
București|București|Stradă|Hagi Ghiţă|nr. 1-39|011501|1
București|București|Stradă|Hagi Ghiţă|nr. 41-T|011502|1
București|București|Stradă|Hagi Ghiţă|nr. 2-46|011503|1
București|București|Stradă|Hagi Ghiţă|nr. 48-T|011504|1
București|București|Stradă|Knappe Carol|nr. 1-45|011505|1
București|București|Stradă|Knappe Carol|nr. 47-T|011506|1
București|București|Stradă|Knappe Carol|nr. 2-50|011507|1
București|București|Stradă|Knappe Carol|nr. 52-T|011508|1
București|București|Intrare|Knappe Carol||011509|1
București|București|Stradă|Sibiceanu Costache|nr. 1-15|011511|1
București|București|Stradă|Sibiceanu Costache|nr. 2-14|011513|1
București|București|Stradă|Popa Tatu|nr. 1-23|010801|1
București|București|Stradă|Popa Tatu|nr. 25-45|010802|1
București|București|Stradă|Popa Tatu|nr. 47-63|010803|1
București|București|Stradă|Popa Tatu|nr. 65-T|010804|1
București|București|Stradă|Popa Tatu|nr. 2-34|010805|1
București|București|Stradă|Popa Tatu|nr. 36-74|010806|1
București|București|Stradă|Popa Tatu|nr. 76-T|010807|1
București|București|Piaţă|Muşatescu Tudor||010808|1
București|București|Stradă|Vulcănescu Mircea|nr. 1-21|010811|1
București|București|Stradă|Vulcănescu Mircea|nr. 23-57|010812|1
București|București|Stradă|Vulcănescu Mircea|nr. 59-63|010813|1
București|București|Stradă|Vulcănescu Mircea|nr. 65|010814|1
București|București|Stradă|Vulcănescu Mircea|nr. 67-85|010815|1
București|București|Stradă|Vulcănescu Mircea|nr. 2-42|010821|1
București|București|Stradă|Vulcănescu Mircea|nr. 44-68|010822|1
București|București|Stradă|Crişana|nr. 1-T|010827|1
București|București|Stradă|Crişana|nr. 2-T|010828|1
București|București|Stradă|Horaţiu|nr. 1-T|010833|1
București|București|Stradă|Horaţiu|nr. 2-T|010834|1
București|București|Stradă|Haşdeu Iulia, poet|nr. 1-T|010835|1
București|București|Stradă|Haşdeu Iulia, poet|nr. 2-T|010836|1
București|București|Intrare|Haşdeu Iulia, poetă||010837|1
București|București|Intrare|Alexe Marin||010838|1
București|București|Piaţă|Botescu Haralambie, dr.|nr. 1-T|010841|1
București|București|Piaţă|Botescu Haralambie, dr.|nr. 2-T|010842|1
București|București|Stradă|Berzei|nr. 41-77|010252|1
București|București|Stradă|Berzei|nr. 79-83|010253|1
București|București|Stradă|Berzei|nr. 85-T|010254|1
București|București|Stradă|Berzei|nr. 36-48|010261|1
București|București|Stradă|Berzei|nr. 50-60|010262|1
București|București|Stradă|Berzei|nr. 62-T|010263|1
București|București|Stradă|Dona C. Nicolae, g-ral.|nr. 1-T|010781|1
București|București|Stradă|Dona C. Nicolae, g-ral.|nr. 2-T|010782|1
București|București|Stradă|Cazzavillan Luigi|nr. 1-13|010783|1
București|București|Stradă|Cazzavillan Luigi|nr. 15-T|010784|1
București|București|Stradă|Cazzavillan Luigi|nr. 2-24|010785|1
București|București|Stradă|Cazzavillan Luigi|nr. 26-T|010786|1
București|București|Intrare|Cazzavillan Luigi||010787|1
București|București|Stradă|Temişana|nr. 1-21|010791|1
București|București|Stradă|Temişana|nr. 23-T|010792|1
București|București|Stradă|Temişana|nr. 2-22|010793|1
București|București|Stradă|Temişana|nr. 24-T|010794|1
București|București|Intrare|Temişana||010795|1
București|București|Stradă|Transilvaniei|nr. 1-31|010796|1
București|București|Stradă|Transilvaniei|nr. 33-T|010797|1
București|București|Stradă|Transilvaniei|nr. 2-32|010798|1
București|București|Stradă|Transilvaniei|nr. 34-T|010799|1
București|București|Stradă|Vulcănescu Mircea|nr. 87-89|010816|1
București|București|Stradă|Vulcănescu Mircea|nr. 91-97|010817|1
București|București|Stradă|Vulcănescu Mircea|nr. 70-76|010823|1
București|București|Stradă|Vulcănescu Mircea|nr. 78-82|010824|1
București|București|Stradă|Maramureş|nr. 1-T|010831|1
București|București|Stradă|Maramureş|nr. 2-T|010832|1
București|București|Stradă|Baldovin Pârcălabul|nr. 1-9|010843|1
București|București|Stradă|Baldovin Pârcălabul|nr. 11-T|010844|1
București|București|Stradă|Baldovin Pârcălabul|nr. 2-T|010845|1
București|București|Intrare|Baldovin Pârcălabul||010846|1
București|București|Bulevard|Golescu Dinicu|nr. 2-16|010871|1
București|București|Bulevard|Golescu Dinicu|nr. 18-34|010872|1
București|București|Splai|Independenţei|nr. 200-202|060021|6
București|București|Splai|Independenţei|nr. 202A|060022|6
București|București|Splai|Independenţei|nr. 202B- 202Z|060023|6
București|București|Splai|Independenţei|nr. 206-210|060025|6
București|București|Splai|Independenţei|nr. 212-240|060026|6
București|București|Stradă|Noica Constantin|nr. 2-118|060054|6
București|București|Stradă|Noica Constantin|nr. 120-134|060055|6
București|București|Stradă|Noica Constantin|nr. 136-138|060056|6
București|București|Stradă|Noica Constantin|nr. 140-T|060057|6
București|București|Cale|Plevnei|nr. 120-132|010241|1
București|București|Cale|Plevnei|nr. 134-136|010242|1
București|București|Cale|Plevnei|nr. 138-144|010243|1
București|București|Splai|Independenţei|nr. 96-198|010271|1
București|București|Bulevard|Golescu Dinicu|nr. 13-21|010863|1
București|București|Bulevard|Golescu Dinicu|nr. 23-25|010864|1
București|București|Bulevard|Golescu Dinicu|nr. 27-29|010865|1
București|București|Stradă|Witing|nr. 1-17|010901|1
București|București|Stradă|Witing|nr. 19-T|010902|1
București|București|Stradă|Witing|nr. 2-20|010903|1
București|București|Stradă|Witing|nr. 22-T|010904|1
București|București|Intrare|Witing||010905|1
București|București|Stradă|Noica Constantin|nr. 1-157|060051|6
București|București|Stradă|Noica Constantin|nr. 159-181|060052|6
București|București|Stradă|Noica Constantin|nr. 183-T|060053|6
București|București|Cale|Plevnei|nr. 65-125|010224|1
București|București|Cale|Plevnei|nr. 127-135|010225|1
București|București|Cale|Plevnei|nr. 88-94|010236|1
București|București|Cale|Plevnei|nr. 96-100|010237|1
București|București|Cale|Plevnei|nr. 102-118|010238|1
București|București|Stradă|Vulcănescu Mircea|nr. 99-119|010818|1
București|București|Stradă|Vulcănescu Mircea|nr. 121-T|010819|1
București|București|Stradă|Vulcănescu Mircea|nr. 84-94|010825|1
București|București|Stradă|Vulcănescu Mircea|nr. 96-T|010826|1
București|București|Bulevard|Golescu Dinicu|nr. 1-7|010861|1
București|București|Bulevard|Golescu Dinicu|nr. 9-11|010862|1
București|București|Stradă|Virgiliu|nr. 1-37|010881|1
București|București|Stradă|Virgiliu|nr. 39-T|010882|1
București|București|Stradă|Virgiliu|nr. 2-24|010883|1
București|București|Stradă|Virgiliu|nr. 26-T|010884|1
București|București|Stradă|Cotiturii||010885|1
București|București|Stradă|Dobrogei|nr. 1-T|010886|1
București|București|Stradă|Dobrogei|nr. 2-T|010887|1
București|București|Stradă|Lipova|nr. 1-T|010888|1
București|București|Stradă|Lipova|nr. 2-T|010889|1
București|București|Intrare|Difuzorului|nr. 1-T|010891|1
București|București|Intrare|Difuzorului|nr. 2-T|010892|1
București|București|Stradă|Gusti Dimitrie, sociolog|nr. 1-T|010893|1
București|București|Stradă|Gusti Dimitrie, sociolog|nr. 2-T|010894|1
București|București|Stradă|Macedonia|nr. 1-T|010895|1
București|București|Stradă|Macedonia|nr. 2-T|010896|1
București|București|Stradă|Făgăraş|nr. 1-T|010897|1
București|București|Stradă|Făgăraş|nr. 2-T|010898|1
București|București|Intrare|Furtună Ştefan||010899|1
București|București|Intrare|Protonilor||060061|6
București|București|Şosea|Orhideelor|nr. 21-23|060072|6
București|București|Şosea|Orhideelor|nr. 24|060074|6
București|București|Bulevard|Golescu Dinicu|nr. 31-35|010866|1
București|București|Bulevard|Golescu Dinicu|nr. 37-39|010867|1
București|București|Bulevard|Golescu Dinicu|nr. 41-43|010868|1
București|București|Bulevard|Golescu Dinicu|nr. 45-T|010869|1
București|București|Bulevard|Golescu Dinicu|nr. 40-T|010874|1
București|București|Stradă|Aristia Costache|nr. 1-T|010911|1
București|București|Stradă|Aristia Costache|nr. 2-T|010912|1
București|București|Stradă|Darclee Hariclea|nr. 1-T|010913|1
București|București|Stradă|Darclee Hariclea|nr. 2-T|010914|1
București|București|Stradă|Raţiu dr.|nr. 1-T|010915|1
București|București|Stradă|Raţiu dr.|nr. 2-T|010916|1
București|București|Stradă|Bălăcescu Constantin|nr. 1-T|010917|1
